"","microbe","Comparison","deseq_LFC","deseq_padj","M2_coef","M2_padj","Num_not_zero"
"782","PWY66-400: glycolysis VI (metazoan)","SexF",-0.209480974055283,0.987500682831514,-13.6819705933069,0.750501033688112,66
"783","PWY66-409: superpathway of purine nucleotide salvage","SexF",0.358581983861268,0.987500682831514,-0.537763174598738,0.980290251729823,65
"784","PWY66-422: D-galactose degradation V (Leloir pathway)","SexF",-0.132353250471902,0.987500682831514,-25.7714656237471,0.608900676980566,66
"785","PWYG-321: mycolate biosynthesis","SexF",-0.447330395477862,0.987500682831514,-5.31180668653805,0.659949887203748,63
"786","PYRIDNUCSAL-PWY: NAD salvage pathway I","SexF",-0.614943783727444,0.987500682831514,-12.5843219716025,0.598124164842797,58
"787","PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)","SexF",0.115011670122669,0.987500682831514,-9.08897976311994,0.818822096499768,66
"788","PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I","SexF",1.68889186524403,0.987500682831514,4.91274528386872,0.829705761768372,59
"789","REDCITCYC: TCA cycle VIII (helicobacter)","SexF",-0.602940116599402,0.987500682831514,-0.404637465815302,0.79583003639674,14
"790","RHAMCAT-PWY: L-rhamnose degradation I","SexF",0.849232809900532,0.217167952825489,3.1212487492276,0.870417125645731,66
"791","RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)","SexF",0.191661702528387,0.987500682831514,-10.3882121636987,0.870417125645731,66
"792","RUMP-PWY: formaldehyde oxidation I","SexF",-0.193698408673062,0.987500682831514,-2.26561810668467,0.870417125645731,54
"793","SALVADEHYPOX-PWY: adenosine nucleotides degradation II","SexF",0.195941719026856,0.987500682831514,-3.90831636804615,0.889195785248179,66
"794","SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I","SexF",-0.362646606694588,0.987500682831514,-29.8618649996067,0.299831279950404,66
"795","SO4ASSIM-PWY: sulfate reduction I (assimilatory)","SexF",-1.87553658679801,0.987500682831514,-7.77093204577401,0.367767150602546,48
"796","SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis","SexF",-1.72967719524718,0.987500682831514,-14.0417728590721,0.299831279950404,48
"797","TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA","SexF",-0.805133568520174,0.987500682831514,-0.768178414566893,0.870417125645731,20
"798","TCA: TCA cycle I (prokaryotic)","SexF",1.74751794417009,0.0618623166423044,6.9613417716016,0.356683311813571,64
"799","TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis","SexF",0.224885835135505,0.987500682831514,-0.996576586221889,0.949001919546582,66
"800","THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I","SexF",0.847694492093297,0.263290450026236,7.58262212684121,0.79583003639674,66
"801","THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)","SexF",-0.151145342272281,0.987500682831514,-16.2369383625274,0.446226504605252,66
"802","THREOCAT-PWY: superpathway of L-threonine metabolism","SexF",-3.7739124497068,NA,-0.308324813610922,0.0162033275529789,2
"803","THRESYN-PWY: superpathway of L-threonine biosynthesis","SexF",-0.375658710058256,0.779923945282061,-25.9713776117154,0.14519224387121,66
"804","TRNA-CHARGING-PWY: tRNA charging","SexF",0.0541872532538967,0.987500682831514,-17.9000802853641,0.659949887203748,66
"805","TRPSYN-PWY: L-tryptophan biosynthesis","SexF",-0.0171859263423555,0.987500682831514,-22.4670287023944,0.696431059188311,66
"806","UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)","SexF",-1.80992974202614,0.987500682831514,-0.0708104440659725,0.870417125645731,6
"807","UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I","SexF",-0.580999273757882,0.987500682831514,-30.1975691274344,0.135800573101298,66
"808","VALSYN-PWY: L-valine biosynthesis","SexF",0.0512526686606028,0.987500682831514,-22.8536300205324,0.573687269824753,66
